GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
01462,0.47706422018348627,0.1743119266055046,0,0.09174311926605505,0.25688073394495414,0
01463,0.20076481835564053,0.0497131931166348,0,0.009560229445506692,0.6500956022944551,0.08986615678776291
01464,0.5555555555555556,0.19047619047619047,0,0,0.25396825396825395,0
01468,0,0,0.7777777777777778,0.2222222222222222,0,0
01469,0.09649122807017543,0,0,0,0.03070175438596491,0.8728070175438597
01473,0.32075471698113206,0,0,0,0.32075471698113206,0.3584905660377358
01475,0,0.7727272727272727,0.22727272727272727,0,0,0
01501,0.29177057356608477,0.06234413965087282,0,0,0.04738154613466334,0.5985037406483791
01503,0.1388888888888889,0.14814814814814814,0.046296296296296294,0.08333333333333333,0.17592592592592593,0.4074074074074074
01504,0,0.26732673267326734,0,0,0.27722772277227725,0.45544554455445546
01505,0.7891156462585034,0.05442176870748299,0,0,0,0.1564625850340136
01506,0,0,0,1,0,0
01507,0,0.16666666666666666,0.5,0,0.3333333333333333,0
01510,0.13454545454545455,0.4727272727272727,0.05454545454545454,0,0.20363636363636364,0.13454545454545455
01515,0,1,0,0,0,0
01516,1,0,0,0,0,0
01519,0.36400817995910023,0.3619631901840491,0.044989775051124746,0.08588957055214724,0.016359918200409,0.12678936605316973
01520,0.18081180811808117,0.42066420664206644,0.12546125461254612,0.025830258302583026,0.0996309963099631,0.14760147601476015
01521,0,0,1,0,0,0
01522,0,0,0,0,0,1
01523,0.3770491803278688,0.3114754098360656,0.2459016393442623,0,0,0.06557377049180328
01524,0.038461538461538464,0,0.5384615384615384,0,0,0.4230769230769231
01527,0.7030878859857482,0.026128266033254157,0.10688836104513064,0.03800475059382423,0.12589073634204276,0
01529,0,0,0,0,1,0
01531,0,1,0,0,0,0
01532,0.6336866902237926,0.07008244994110718,0.09599528857479388,0.0983510011778563,0.10188457008244994,0
01534,0,0.22695035460992907,0,0,0,0.7730496453900709
01535,0,0,0,1,0,0
01536,0.55,0.1631578947368421,0,0,0.16578947368421051,0.12105263157894737
01540,0.35555555555555557,0.36666666666666664,0,0.12222222222222222,0,0.15555555555555556
01543,0,0.29225352112676056,0,0,0,0.7077464788732394
01545,0.7364378300528085,0.19743158905424868,0.013922227556409025,0.023403744599135863,0.018482957273163705,0.010321651464234277
01550,0.6948051948051948,0,0.045454545454545456,0.045454545454545456,0,0.21428571428571427
01560,0.796976241900648,0.07127429805615551,0,0,0.04319654427645788,0.08855291576673865
01562,0.5294117647058824,0,0,0,0.47058823529411764,0
01566,0,0.3438735177865613,0.5454545454545454,0,0,0.11067193675889328
01568,0.6634615384615384,0.33653846153846156,0,0,0,0
01569,0,0.5357142857142857,0.25,0,0.21428571428571427,0
01570,0,0.43333333333333335,0.09333333333333334,0.13333333333333333,0,0.34
01571,0.7079037800687286,0.11683848797250859,0.058419243986254296,0.11683848797250859,0,0
01581,0.7544256120527307,0.2007532956685499,0.014124293785310734,0.008662900188323917,0.006967984934086629,0.015065913370998116
01583,0.3157894736842105,0.2236842105263158,0,0,0.32894736842105265,0.13157894736842105
01588,0,1,0,0,0,0
01590,0.5815602836879432,0.07092198581560284,0,0.3049645390070922,0.0425531914893617,0
01602,0.012987012987012988,0.04069264069264069,0.007792207792207792,0.04415584415584416,0.23896103896103896,0.6554112554112554
01603,0.03375527426160337,0.056540084388185655,0.007172995780590718,0.07932489451476793,0.04683544303797468,0.7763713080168776
01604,0.12982998454404945,0.37905718701700153,0.021638330757341576,0.026661514683153014,0.01970633693972179,0.4231066460587326
01605,0.12876427829698858,0.2367601246105919,0,0,0.018691588785046728,0.6157840083073728
01606,0.16324856439704677,0.140278917145201,0.007383100902378999,0,0.04019688269073011,0.6488925348646432
01607,0,0.18803418803418803,0,0,0,0.811965811965812
01608,0.16153846153846155,0.4358974358974359,0.13333333333333333,0,0.05641025641025641,0.21282051282051281
01609,0.16265560165975104,0.3883817427385892,0.04066390041493776,0.025726141078838173,0.05394190871369295,0.32863070539419087
01610,0.17482517482517482,0.35734265734265735,0.0034965034965034965,0.013986013986013986,0.06783216783216783,0.3825174825174825
01612,0,0.17073170731707318,0,0,0,0.8292682926829268
01701,0.36589208349743996,0.5277668373375345,0.01063410791650256,0.014178810555336747,0.0070894052776683735,0.07443875541551792
01702,0.47270742358078605,0.43504366812227074,0.04421397379912664,0.0054585152838427945,0.028930131004366814,0.013646288209606987
01718,0.49433962264150944,0,0,0.5056603773584906,0,0
01719,0.4884526558891455,0.42032332563510394,0,0,0.09122401847575058,0
01720,0.468349730833488,0.44477445702617413,0.001485056617783553,0.02877297196955634,0.056432151475775016,1.8563207722294413e-4
01721,0.7038297872340425,0.2612765957446809,0.009361702127659575,0,0.006808510638297872,0.01872340425531915
01730,0.4420449537241075,0.37020713970912295,0.029528426619656236,0.01498457470251212,0.1375055090348171,0.0057293962097840455
01731,0,0.8089887640449438,0.026217228464419477,0.1647940074906367,0,0
01740,0.21333333333333335,0.6033333333333334,0.11333333333333333,0,0.07,0
01741,0.4092741935483871,0.5504032258064516,0.016129032258064516,0.024193548387096774,0,0
01742,0.43208430913348944,0.35011709601873536,0.02459016393442623,0.1323185011709602,0.03981264637002342,0.02107728337236534
01745,0,0.9166666666666666,0,0.08333333333333333,0,0
